data,datetime_registro,id_registro,id_veiculo,servico,link_foto,validacao,datetime_captura,versao
2025-02-17,2025-02-17 15:47:15,"\xE2:\x10\xF0\x9E>St\xFCR\x0A\xB1=\xF3 x\x14fy\xDC#V\xD1\x11-\x13S\x9E5\xBF\x10\xA8",C50029,805,https://drive.google.com/open?id=1lxypeq9p2yW6TrVRzqgU8aY0eGGry3l9,true,2025-02-18 07:01:00,e72e3e9b5577f395f1d08b94e0b71a35ea7e0a2e
2025-02-17,2025-02-17 22:41:05,"\xF1\x22v,\xDF\x0D<\xD6\xD0DH\x88\xD1\x0F\xBE[X\x98\xD6\xB3\x0A\xFA27\xD7u\xBF\xF8\xFD$7\xEC",D17186,825,https://drive.google.com/open?id=1orlSLykCIonz_qyTVL7UmChTU7hoWwYQ,true,2025-02-18 07:01:00,e72e3e9b5577f395f1d08b94e0b71a35ea7e0a2e
2025-02-17,2025-02-17 08:41:23,".G\xF4\xF0NKJ,\xAC\x8B/$P\x05a^\xAA\xCF\x27\xD7\xC2\x18\x96!\xEF\x9DQ\xE8\xEC\xB5B\x89",D17186,825,https://drive.google.com/open?id=19W7VLMs796m3wiEPP5qvVPp1_-JeQdEP,true,2025-02-18 07:01:00,e72e3e9b5577f395f1d08b94e0b71a35ea7e0a2e
2025-02-17,2025-02-17 15:32:53,\xCF\xE0LI\x19w\xBC~\x912r@<y\xAD\xD1\x15\xB3\xEF\xAC\x8A\x04\x0Cn\x9A\xC3\x93>Z\x95\xCB{,C30340,954,https://drive.google.com/open?id=1kfs9LOJbYZEem6u54Yrwm8C6dFSoON6D,true,2025-02-18 07:01:00,e72e3e9b5577f395f1d08b94e0b71a35ea7e0a2e
2025-02-17,2025-02-17 15:50:13,"#\x9B\xB3\x7F\xCDv\xAF\xDB\x22\xFA\x06mE~\xE7\xFC\x06dp\xAC\x08\xB1\x12\x89\x9C\xE4B\xE0I\xF2\xF7D",C47475,INT1,https://drive.google.com/open?id=1_xEQPfvUuAl2uGvSND-yRlA_x02OLASP,true,2025-02-18 07:01:00,e72e3e9b5577f395f1d08b94e0b71a35ea7e0a2e
2025-02-17,2025-02-17 15:48:43,U\xCA+\xA4l\x12P/6L\x9A\x03\x87vC\x97\x00\x99d\xAF%c\x99-\xE2\xEC\xB8Dr\xC3f\x1E,C47636,INT1,https://drive.google.com/open?id=1AzoJazaMd0-zmM0lcPxeLRzhXOIaiec2,true,2025-02-18 07:01:00,e72e3e9b5577f395f1d08b94e0b71a35ea7e0a2e
2025-02-17,2025-02-17 15:46:05,"?\xBDd#\xEF\xCBU=\x01\xA2@\xF1\xE0\x11\x1B\x85\x1CDZ\xA1pav\x1D\xC8]\x80\x9B\x0Bv\xD3L",C50029,SP805,https://drive.google.com/open?id=1Gp-RiPHbLIdhXQxnt4WKXKd2GB8aYnU4,true,2025-02-18 07:01:00,e72e3e9b5577f395f1d08b94e0b71a35ea7e0a2e
2025-02-17,2025-02-17 10:57:46,")\x0F\xAAW\x91\xEC\x07\x13:\xEDs,\xBDV\xD9\x9B\x9D\x0D%\xD0y0\x8BW\x9F\x9CP\xC3\xF3\x85\x0B\xF0",C50028,Sp805,https://drive.google.com/open?id=1vve1VlSBKDC-AIuz8qnR9dywRfISIbrh,true,2025-02-18 07:01:00,e72e3e9b5577f395f1d08b94e0b71a35ea7e0a2e
2024-03-11,2024-03-11 16:00:38,"\xDF\x04\xC2\xE4\x7F\xCE/\x0ET\xD0\xA7T\xE9\xC5\xBC\xA7/S,\x0F\xA5\x89s\x0F\x92\x94\x86Q\xA3\xA6\xCE\x0C",D13232,746,https://drive.google.com/open?id=1_2dWwYSW8odMsB5vFh8mCg8sqajPgDSv,true,2024-03-12 07:00:00,d58f5a2810fef6699e842b1b3af1a77e701863e4
2024-01-11,2024-01-11 09:19:43,"A\x1F\xD9y\x18y\xCC\x97\x1E\xC3\xC0\xEE\x11\x00oM.\xBE,%\x9Dp~\xB0\x16d\x84\xF5\xCE\x10\x8Ds",C41010,309,https://drive.google.com/open?id=1mlEk01jgXKDYo3uR5M9EcchBxu3-gAJI,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-11,2024-01-11 17:07:52,\x85\x27\xB8\x96\x85\xD9C\x93F\xAA1\xDAh\xE8O\x10Z\xAD\x01a<\xA4\xB9O=>G$\xF1\xC5r\xDA,A41245,309,https://drive.google.com/open?id=1UFrHY_5CgAq_E7dLxoI0XnRLj3KrkKvB,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-11,2024-01-11 17:11:12,\xE8\x22\x05\xFA\x9B\xAA\xC2\x7F\xED^VK5h\xC7\x85\x98iE\xAC\xAF\x8E\xC6:\xEB\x0B\xE1}\xF7z\x5C\x00,C41215,309,https://drive.google.com/open?id=1DeupOc613p_rV-lqBVhRLT2j7qetGUNs,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-11,2024-01-11 17:57:07,"<\x1D\xAC?\x16AJ\x09\x8E\x1B\x01\x27?\xF53\xC3\xBCJMNu=\x0Ab\xE8s\x87l\xA5\x8F,^",A41458,309,https://drive.google.com/open?id=1RQGu8t4q0yzzhBbDbQ_FM1D6ylR5daN1,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-11,2024-01-11 15:43:07,\x943\x00\xEA?O\xD9\xCE6\xBF\xFEg+\xBD\xB41\x0A\xE8K\xF9\xD4\xDF\x04n\xF2\xF2\xF3\xBB\x99\x12R\x90,C41089,315,https://drive.google.com/open?id=1XoCSiXDDpYWwBmmdNR4IX8mihOpXy2XW,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-11,2024-01-11 09:17:51,3\x089\xD2\xF0\xE7\xB7L^\x8E\x924\xD5\xBC/\xC1%wQX\x14\xF8\xEA=\x0Dh\xB3\xAA\xB4\x80e\xB7,A71570,416,https://drive.google.com/open?id=16wPyFDSK7vcgBnG-ar5s-WnlngS_aYmg,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-11,2024-01-11 17:54:44,sg\x83Ji*\xAE\xDCv\xE7\x8Dr$\x99Ora\xC0fN\x98\xF9\x8B2\x05\xA7 \x09\xED\xC9\xE6\x1F,C47733,552,https://drive.google.com/open?id=1O2z5cAUTBrPFvU6VJbYrqjWpejcxlBSR,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-11,2024-01-11 15:42:14,n\xB1x\xC9\xA5`\xFC\xFCPI\xEB\x84\x90\xDC\x16\x08\x1B>\xE978a\xB4\xE6\x87j\x8F\x8C\x87\x06\x9B4,C41246,553,https://drive.google.com/open?id=1upPkP5o-0Hksv65WyZWiW6wlc4A019Du,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-11,2024-01-11 15:39:38,c;<hg\xDA\xA4\x82\xE8*\xF7\xA4\xB45\x83\xB4L\xDB6\xAF\xDA\x04Mx}\x859W@}\xFA(,C47467,613,https://drive.google.com/open?id=1CSMUo4hlk7VAkhj_EQzU9cuWzDKbeDhg,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-11,2024-01-11 21:13:55,"\xD7\x99[\x99\x88\x13\xBE\x90.\x14\xC2\xD94\x0B\x92^#\x99\x19\xE3\xB9\xD2w\xDFX%\xB2\x15\xE9\xA8cc",B44643,638,https://drive.google.com/open?id=1tLMImICHtBBud8bNS85hgcpABr46GNk-,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-11,2024-01-11 17:06:08,(P\x93\xE4\xAAX\x07b/\xAC\x18\xBCJf\x84\xBC=\x1F\x80\xEC\xE5\x9A\xBF\xB5\x99i\xC9\xA6\xD8\x1Bp\xE9,C50047,805,https://drive.google.com/open?id=1LvbdbXhp5zoYQN505OI3MI2TTjI__sSB,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-11,2024-01-11 17:09:09,\x0F\x8D\xBAT=\x27\xBE\xEBf\xE9\x96\xD9IG\xC8\x8AE+\x8A\x984\x9B\x09\xC0DJ-FC\x97\xE2\xD3,C50018,805,https://drive.google.com/open?id=1oEEMWt65ujAAFd3eg5ybrfXDIpCw_esJ,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-11,2024-01-11 15:40:45,X\xC9\xE0:T\x99\x10\x27\xEEw\x05\xE2\xC6Z~\xED\xDA\xB8\xF4\x95\x03\xC3\x88\xA27\xC7\xA9\x81A\xF8O\xEC,C30355,954,https://drive.google.com/open?id=1PtxqR6nhNIdV3mHMSfoHS9X5_coCSid5,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-11,2024-01-11 15:32:55,\x10d\x80\x0C\xB1\xEB\xEB\xA0\x88O\x9E\x8E\xF0Z\xA7\x96\xF62\xB5a\x86T\xE7\xF0X\x98\xB8\xB2\xDF\xA3\xDD*,C47513,In-8,https://drive.google.com/open?id=1moQG49JfyNx5n4UAMX8Od-26HqVQp83f,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-11,2024-01-11 17:47:49,"a%\x95wC\xB7M\x96\x9A\x8FA\xB2\xF2,]F\xE5\x88\x9B>Z@\x11\xAE\xF1\xA45Z?\x9C\xD4r",C50073,SP805,https://drive.google.com/open?id=10Pi2YGs_KW2ynfiwIJAJVtaU2S1S3e_b,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-11,2024-01-11 17:58:59,\x06\xCD\xE4M\xC3:$g\xE1\x1Bz\x16a\xC4\x8A\xE8X<\x14\xF2\x1A\xA7vm2\x8A\xC1r[kw\xA7,A41458,SU309,https://drive.google.com/open?id=1WWhfhrhJ3pvg0tpCGUNkGmqyIRuIRUC7,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 08:50:56,k\xAA\xA4\xC7C\x19\xD1\xD7\x93W\xE6\x05\x82V\xCD\xF5\x91\xA7\xE6a\xF3\xC2\xFD\x86\x97p\x1D^\x8E\xBC\xF3J,A50019,302,https://drive.google.com/open?id=1MrGAZaKIz4o4Fqzqd_1soq_bEFEOXdly,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 13:50:58,"\x00\x12H`\x0A\x87\xA9Z\x22*\xA6\xEF[\xC7\xA5\x82\x90r\xE4\x09,r\x91\xA2H.\x8Bc\x7Fd\x0Bq",C47477,315,https://drive.google.com/open?id=1zPzdjTP1I59x6Zq-6qEby4XPym7yLmQF,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 14:26:27,"\xE7\xDC \xC9\x0A\xFD\xF6E!Jy\x91\xDE#\xBF\xFC\xFC\x89`\xDE\xD1\xDE\x98\xD8O\xD8\xF1)a\xEE\x17\xD8",C47735,361,https://drive.google.com/open?id=1-GEuszVxUEsoknqDTVAPo3nxA7Dv_uIm,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 09:04:14,\x91\xA6\x95B\x96\x1D:Yv\xF8\x0Af\x98\x9C\xBE\xF0\x95\x0A\x94N\x9Cfqz\x97\x1F\x0D\xE53\x14\x89\x15,A72023,422,https://drive.google.com/open?id=1hDhd-1dd37XElQVUM9rKMpmls3uTZf4l,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 08:32:23,\xCB\xB8?\x00\x1B\x95\x80\xC4\xD5\xEF\x84\xA0\x19ar.\x970VE\xDB\xC7W\x17&\x90\xFB\xDF\xCA/\xFEq,A72055,422,https://drive.google.com/open?id=1p_N5XyCMxQ6PncWyv-0ZK2YzNxJF0uXv,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 08:37:05,\xF9!E\xCA\x89\x01\xC2\xE3\xD0\xF0\x83\xB7\x8B\x18\xA4\xF8\x9FDg\x9A\x0CWky\xEB\xA3\xB5\x9E\x09\xEF\xC2\x8B,A72154,422,https://drive.google.com/open?id=1P7GX5mPiwx6bBJ5O-kkUjSR5AUHlUv1m,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 08:37:04,\xDC\x02\xC8I\xF3\x0C\xEBD\xDB\xB1\xA8\x9B\xCC\x81\xE0.\xBD\xFFJ$\xB3\x92\x10\xF0\xC1\xB9\xDD\xDAA\xA8\x89i,A48041,426,https://drive.google.com/open?id=14iO6c3vUEAD1Q2GP7hkhnRYbMvcaQnPJ,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 14:33:19,B0\x98\xDE5/7\xBD\xE4\xE1\xDFj\x1A\xDD\x90\xC3cD\x81<p5\xFB=t\xFEb\xE0\x8Bt\xB6\x91,B71063,457,https://drive.google.com/open?id=1XPKM4UOAWPdS-fLBDZGcUu0RFc6kzLVv,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 14:19:24,"\x97\xD0\xEF5N\xE4\x1A\x17\xA7\xE1\xCBBo\xBC\xB2g>r8\xDFktQ\xEF\xB3\xC9,\xEF\xC3\x1F\xC0\xF1",C41391,553,https://drive.google.com/open?id=16AUycPM1SEjsqL09MHLx8Y7jRSac3B9V,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 14:24:32,\xEA`]\x96\xB55\x27B\x82\xD3\xEC\xAE\xFC\x94\xAF7\x8FM\xB8VS*q6~%\xD7z\x90HW\x18,C47664,553,https://drive.google.com/open?id=1MhrGUqXTLt7HjxP_2Z4gSSxZ9Rd3PEUx,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 14:28:03,\xFCO\x95tz\x06\xB2\xF0s\xEC\xE4\x7F\xA2\xA7\xFE\x5C]\x86S4\x80\x1C\xF4\xD3\x19\x873%\x80O\x13\xBB,C47672,553,https://drive.google.com/open?id=1-UTB2nbBtlZFRj2SRvGRnoHMREGNqZb7,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 14:29:27,P\x1E\xEA]p\x09\x8A\x1B\xAD\xFCs\x8F\x27\x11\x1CGB\xB7\xB7;/\xF5\x22\x02\xAF\xD6\x82\x90\xBA\xB6?\xAD,C47881,553,https://drive.google.com/open?id=1FC79kuXeMLaQpumNdlOSglAbwVKADZwq,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 13:38:38,\x27X\x18\x04\x0E\xF8\xEC\xCCt\xC8BZ_pF\x8Alg\xC7}\xCF\x27\xC5<\x90\x1A\xB7\xEA\x03\xFC?\xB4,C30090,565,https://drive.google.com/open?id=1a2RB4r0LbTof-Sq08Vknxyt1y9wCAN4h,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 13:54:35,\xD0\x01\x09\x0D\x82HA<%\xE3\xB2X\x92\xA8t\xA1D\x10F\xFD\xE7$/X}\xD9<\xCA\xEE\xF3\xD5\x09,C30090,565,https://drive.google.com/open?id=1JIgCQUJERZsP7-H6EAGVOoCi4vA21IA7,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 13:45:24,\xB3\x07`\xAD\xFE\xEAS\x0C\xF8\xCC\x7F\x0E\x11\xF3\xB0\xCD\xE9i\xF5\xB5\xE2`\x84\xC0\xD2\xEF\x9CI\xA2\xA4A\xFD,C30184,565,https://drive.google.com/open?id=1ajCtDN38MLRFX_4TprXixWdbWl2mAWWq,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 13:48:09,"\x85\x1B\x91\xAA~<\xC0\xB9\xB1\x8E7w\x03\x1D\xBE(Z\xDB)\xEA\x92,\xECC\xCB\x27\xC5-\xADu\xDC]",C30197,565,https://drive.google.com/open?id=1kcpyZVh9Q4uqFGSal99ijpDwxh0U6qc7,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 13:51:47,0xe\x18\xB5\x8C\x8F\xE9A\x90:\xEB+\xA1\xF5P\x9B\xB0\xE6\xDBr\xE8\xFAzl4\xF6e\xCE\xF3\xDD\xFA,C30341,565,https://drive.google.com/open?id=1b1IYzQ1BnEJG-dYZOJcC1uk9g27BUfIt,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 13:49:01,\xBF\xC5\x0Fo\x9A\xF9\x27\xBDW\xF4\x98\x15\xB9\x17X9\x00\xDE\x17\x0E9Ks\xA1U\x02\x12\xCC\xC9\xC5\x93\x9A,C30346,565,https://drive.google.com/open?id=1CCSdEz7JqG3iXVIzZkJuckoGOpIb7N1d,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 08:26:37,k\xADt\x1B\xAE4\x5C9yt\xB54\xF1Q\x0E? \xB2\x98-\xA9\xC7\xB3\xEA\x93\x0E\xFE\xFB\xB6\xC7 \xA8,C47637,600,https://drive.google.com/open?id=17nqhtEob0Jx9xby95x7e1GBVm4y7hn47,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 07:20:36,j\xE3\x84\xDBV4\xC4\xE6\xD4\x89\xEB\x06\xDCd\xE5\xB2FsT\xED\xEEiC\x15\xEBN\xB0\xE1%I\xA8\x17,C47642,600,https://drive.google.com/open?id=1WWZFQIK6Aiy9YCL8VUIU7MTr0pf-qa2l,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 09:03:26,"G\x91\xF5\x03\xE28\xCE\x9FO\x1F\xF9\x8BH{m#K\xE8\xD7\x1D1Ll\x88*\x93\x93\x8E\xDD\xCEC\xE9",B25568,606,https://drive.google.com/open?id=1VO1ex7xKWOk7E9vL5n7F_O-wzeoWZ6kI,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 08:41:12,\xA3\x1A\xEE\x5C\x8E\xB4\x81\xFF\x91S\xA3xG\xD7\xED\x02\x8E6;] C\xD5Cy)\x06\x1A\xCD\xEE\xE3\x8D,C47731,607,https://drive.google.com/open?id=14lMvaIAz60jTVr9znflh3sIh3yXQzB_P,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 08:31:42,"A\xAF\xDFe=,5\xB6\x08\xDB-I\xD1\x18\x135\xA8\x16\xF6\x98\xB3?o\xFA\xC4V\xDB\x8E\x82\xF3!S",A50127,608,https://drive.google.com/open?id=11JVc0eEKgWfr-8HfA45dO_SJsK_kYysp,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 07:18:52,"9e\x94\xC8\xD8\xB9\x0A\x8AU\xD6&\x90k\xBAS\xCFg\xA7\x97\x07\xD00#\xCAALq\x8A\xC4\xFC9\x8D",B10537,630,https://drive.google.com/open?id=1p28dIPt3eI281HaACHK2KHY3kPobPBTM,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 08:55:03,l\xB6\xCF\x27\x8Bv\x93\x0C\xB4KN[\x9D\xB0@\xB1\x06\xA2\xC9}\xA7\xC3\xC2\xF6\xD0\xADd\xFC\x04~\x84\xF8,C47654,636,https://drive.google.com/open?id=156b1F2qrC0pnZ6VgLNCeUz5DBNcH05Wb,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 08:40:10,\xF9\x00\x8F\xFF\xD7\xDD\x22\x18h\xEF\xB2\xD3\xDA\xB3\x84\x01\xBF\x90\x16L\xD9aCA\xEE\xDA/)\x8A\x8Ee\x98,B44577,638,https://drive.google.com/open?id=1X-WwyVBDSrqCqc2R69C91kulDvfwvAOG,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 08:18:17,\x9AVt{AY\xBA\xBAf\x90\x22\x99lA\xF3\xF6ft<\xA5)\x84\xB7u\xC7\x9DW\xE6\x8B\xAB\x9FX,B44652,638,https://drive.google.com/open?id=1lGxrjMx8LaoSuVLlAzDKIAQWxTHwXiAY,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 08:50:17,\xD9\xE8r\xF1\xE6\xB9\xC3\xED\xDC\xA9U\xFE\xD6\xD2>\xDF\x11$\xA1]\x91P\xEDVi\xFB;\xFCz\xB5\x9B\xD5,B27005,639,https://drive.google.com/open?id=1B5ARfQ6hRtn4p36o2GR50owoGXr1i4xg,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 08:24:08,\x9C\x8C\x843\x9B\x94g\x9D\x83j\x09\xBAMf\xF7\x83IGX(\xB8XjA\x86\xB1\xF8\xC2a\x88\x1Ew,B27024,639,https://drive.google.com/open?id=1JuyH_VQx3nfRTqrz21vd_1Z8cFSBCxL_,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 08:34:21,\x03\xD2\x0EY\x88\xCEI\x06su\x92\x9B\xEDSu\x1Cd\xAF\xC7\xDD\xA6k\xE74\xB7\x8E1\xBD\x83\x9E\xDC\xB2,B27024,639,https://drive.google.com/open?id=17J4r63iby_e8F75DbSobLScrZsjtjLuL,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 08:38:26,\xE1\x85q\xA1\x93\x27\xE0\x90@\x1D\xE1o %\xDC`\xA2I\xF6\x90!\xE8\x02O\xF6\xECk\x93\xC0b~\x0E,B27037,639,https://drive.google.com/open?id=1WnhxvDbkcNQlcOHrqig8WSsrVQrjL6_4,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 07:58:22,J\xE0\xB6\x09\xAE\x9C\xA0XW{8\x9E\xF1\x18\xA7\x84BV\xC9\x8F\xAA\xD4\xB4\x93@3N\xF5\x00\x17Kh,B27044,639,https://drive.google.com/open?id=1NyTjbfwRFDL9UTD-ecoR2_NWF2eIajhH,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 07:54:09,\xE4\xAC\xC6O\x8E\x01?}A\xA9\xDB3\xF3-\xE9\xBF\xCE.\xC0\xD6;SI\x89\xE0\xB4\x87A\x81\xB4\xA4\x9B,B27047,639,https://drive.google.com/open?id=1bUX14PtGFxzSkpS0RZBGyFhqkRNSid5p,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 08:00:51,hC\xF39\xB31(.o\x02l4\xE7^\x99\x07\xB9:\xA9\xC2\x19\xC1\x9Fg\x8E\xC0\xBB\x83\xE7\xD1\xFB\xBD,B27047,639,https://drive.google.com/open?id=1QMDvFqG8NvFoZ9QCrotb8LJqi159dqOr,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 08:16:19,\x89\x85C8V\xDD\xD8\xAE\xDB\x0E\x91<\xC0\x96\x8D\x0F\x9EU\xB4L_(+V\x1C1\x87+\xE6$b4,B27099,639,https://drive.google.com/open?id=1zGfK10qV7EQW1JD8656TXTD3xd1_7OHr,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 08:14:37,\x01\x15\xC0_.tT\xDF\xCE\xBAV\xA8\xD2\x0DG\x8D\x22T\xE9r\xA1\x97\xE8\x1E\x7F\x99\x024\xEB\xB8\x9AX,B27102,639,https://drive.google.com/open?id=1Un2rJhxbOLRKEt8j1qT178KJZ9XD8jyj,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 07:49:59,/\xF0\xA3^\x18\xCB\xC5_\x87\x8C\xE1\xEA.\x27 r\xDDZz\xC9\xD3\xB1\x0B\xDA\xCF\xCF\xE0\x18*\x10@C,B27105,639,https://drive.google.com/open?id=1E8YZmr0jbiTa-oTseapJqP1GM3PTCONT,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 07:47:36,\xC7\x8F\xBC\x93\xB2p\xDC\xBA\x89L\xF9|!8=\x92\x96\x96\xC6\x05\xB7\xF49&\x97\xCEJ]\xB4\xE4^\xA7,B27156,639,https://drive.google.com/open?id=1teeD6LrQj281Fa_Gd9XAGeiJuAOr4hut,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 07:56:31,\x11\xD7\x5C;V\xBBa\xC2\x10\x04\xDF\xCA\x02\x7F\xD8\xCE\xEAP]\x94\xDE\x96\xD3\x05\xB5\xF6\xFD\xB4\xD5-u\xF2,B27157,639,https://drive.google.com/open?id=1GGZEPjUYUVeDtGyQliswjeWp2NcN48-V,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 08:20:30,"5\xDC\x91\x02\xE3\x22,\xBA\xF1\x8Dx\xAB\xDC\x95X\x06\xCA\xBFF\xD4%\x13\xF2\xA8k\x08\xADDy\x88:h",B27184,639,https://drive.google.com/open?id=1W0GiVZ2UWFmPBQhICZ85-mWL1hgfvsOz,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 07:53:08,\x1B\x5C\x8B[\xA0h\x8D)|\xAF\x18\xFF\xDF\x99\x9E\xBB\x10h\xE7\x8Ex\xDA\xD5\x1E\xF0\x15\xA3\x1E\xEBD\x94\x01,B32733,665,https://drive.google.com/open?id=12MpjvH1yXjawygVb6LbKyVSuDV4S4Z5e,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 13:47:22,"\x12(q2<o\xA0\xC5\x11C\xBF\xF3\x89U\xC7%\x0F,\x9E\xE3\xF4\xEE\x1Bm/\xCA\xBC\x95\xD5Y5!",A72007,693,https://drive.google.com/open?id=124IwGxAPkin0CdLQ2WuQRH3AuAKEbo-N,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-10,2024-01-10 13:49:57,\xE2\x99*\x02\xDD]6\x82\xEB DilM\xD0KP\xBF_b\xB0\xD9\xB4=\x94\xFB\xF8\xB6I\x015\xF8,C30376,900,https://drive.google.com/open?id=1ekGcdZzjhMSZUSSyoof4aPyRlnpCohYI,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
